Unit Cell Height,Base Length ,Side Length,Structure Height,Structure Length,Material,Young's Modulus,Density,Poisson's Ratio,Boundary Conditions,Frequency #,Hexagonal Eigenfrequency (Hz),Auxetic Eigenfrequency 
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNF,7,976.12,1340.1
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNF,8,1070.5,1347.4
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNF,9,1247.6,1438.2
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNF,10,1357.5,1514.8
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,1,128.32,167.30
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,2,400.05,491.21
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,3,527.99,502.25
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,4,621.31,637.69
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,5,653.31,816.12
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,6,749.21,886.97
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,7,892.90,932.51
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,8,945.68,1110.3
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,9,954.81,1158.0
27.50,25.00,14.60,143.45,220.56,CoCrMo,2.4E+11,8900,0.31,NNN,10,1107.2,1226.9
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,1,116.59137927967458,555.8451253152855
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,2,399.1238830669305,1205.9814352606631
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,3,428.207760127025,1490.3063849323303
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,4,650.7082467338361,1668.2214867108266
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,5,838.3462337750095,1730.832077363395
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,6,973.1472724438646,1931.1951540856564
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,7,1129.4398143823971,1984.6842786853533
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,8,1246.6680127437278,2059.4599561073833
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,9,1312.0809845741928,2158.8818511251343
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,FNF,10,1359.8524749162991,2256.106240104219
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,1,94.15742095045687,228.55198950532176
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,2,109.20073573698275,242.15031650155692
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,3,250.74490168664332,282.4647564621298
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,4,452.35025357128166,728.8020074287837
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,5,628.3118479552586,879.7326889760778
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,6,759.0971846988173,1118.0400855060532
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,7,761.631371658699,1326.5617289393283
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,8,971.8814102916577,1350.4649816540152
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,9,1223.7153455743721,1441.014183518726
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNF,10,1267.1233101901394,1519.6819566112
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,1,126.15828517390567,164.44103980010118
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,2,396.0804060759215,492.64478370434745
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,3,529.9626994523547,496.07045316791425
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,4,623.4211010137509,639.5103564809433
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,5,647.5481574598106,803.8429844913506
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,6,738.9356423583655,889.2941828529842
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,7,895.6286510306472,934.9739590161374
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,8,944.240543703349,1101.3972801039783
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,9,949.0025097496152,1160.474463584785
27.50,25.00,14.60,143.45,220.56,AlSi10Mg,"7,00E+10",2630,0.35,NNN,10,1110.4026285300333,1230.4890186125617
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,1,8.065932063524684,38.62385999316165
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,2,27.329307156002535,83.76748856513983
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,3,29.798888655780523,103.47652489697099
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,4,44.46507134942793,113.8028244666302
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,5,58.396639070012675,118.03793293158705
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,6,66.53893028618886,133.9198552496988
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,7,78.59561995213949,137.7322669970455
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,8,86.42649136675904,143.000718518047
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,9,90.54381788268113,147.7924632980289
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,FNF,10,94.55596754897046,154.57180760134145
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,1,6.563921955738618,15.889216791620028
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,2,7.538195703041733,16.48325627724384
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,3,17.45330629171457,19.321057654802654
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,4,30.972077688983745,50.65011979073294
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,5,42.937096571498294,60.16142937559296
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,6,52.12903774376426,77.73668870318406
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,7,52.84327973056925,90.56736866739813
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,8,67.75392822963522,93.79926900279322
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,9,85.16669308397672,100.02284692842812
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNF,10,87.04990990895298,104.66855324043888
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,1,8.545725854132895,11.134871525405554
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,2,27.04865653306575,33.78155471085628
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,3,36.9072259810464,34.25278655877224
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,4,43.39196543460951,44.45937304324105
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,5,44.269535170595645,54.571218244355514
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,6,50.2491723171543,61.80045521432095
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,7,62.302982783059285,64.97808266197185
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,8,64.39539734625224,75.35816164660952
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,9,66.06501048124531,80.58144550550112
27.50,25.00,14.60,143.45,220.56,Al_Foam,"1,00E+08",800,0.4,NNN,10,77.22012823578912,85.53472581813908
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,1,449.89619098297345,2154.3359816146244
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,2,1524.3559213884766,4672.327280386554
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,3,1662.102597606172,5771.644804470328
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,4,2480.1431826923786,6347.618276056933
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,5,3257.2089057280627,6583.841340191259
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,6,3711.3642112752136,7469.692643123358
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,7,4383.854231595431,7682.338810738214
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,8,4820.63937056169,7976.198996620536
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,9,5050.292871111021,8243.469750525423
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,FNF,10,5274.07988764562,8621.603509360759
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,1,366.11807021073383,886.2581726357247
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,2,420.46046052170067,919.3921083931385
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,3,973.4989128880234,1077.6771071365545
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,4,1727.5399562998175,2825.1287055295925
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,5,2394.91682371646,3355.644206788255
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,6,2907.618804929448,4335.945335906451
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,7,2947.4573210804365,5051.606471640553
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,8,3779.133559158151,5231.873259888625
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,9,4750.371179506881,5579.007851289622
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNF,10,4855.411995164916,5838.132968907433
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,1,366.11807021073383,621.0734641029092
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,2,420.46046052170067,1884.24509781283
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,3,973.4989128880234,1910.5291545298062
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,4,1727.5399562998175,2479.825348719757
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,5,2394.91682371646,3043.8371269260015
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,6,2907.618804929448,3447.064700016863
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,7,2947.4573210804365,3624.304290913958
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,8,3779.133559158151,4203.277435192005
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,9,4750.371179506881,4494.618288904288
27.50,25.00,14.60,143.45,220.56,CF_High,"7,00E+11",1800,0.4,NNN,10,4855.411995164916,4770.899064833065
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,1,257.88567444507225,1234.890168736064
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,2,873.7783519687324,2678.231748621976
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,3,952.7363305041252,3308.3732002112715
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,4,1421.646605636994,3638.5278203346256
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,5,1867.0696165023592,3773.9335981870736
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,6,2127.3966642744535,4281.713756040945
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,7,2512.8756785894698,4403.604985638891
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,8,2763.245945147043,4572.049024836603
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,9,2894.8859735807114,4725.251696014689
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,FNF,10,3023.163265867098,4942.002316850242
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,1,209.86309063527108,508.0133797619575
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,2,241.01277388642603,527.0061333331882
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,3,558.0207766995607,617.7369156430943
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,4,990.2457772419696,1619.39627477432
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,5,1372.7938752936889,1923.4938633900601
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,6,1666.680549168193,2485.4137481793755
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,7,1689.5164448302355,2895.6389441120255
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,8,2166.242832200787,2998.969941040123
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,9,2722.967409469625,3197.9514824441476
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNF,10,2783.178013528883,3346.4849805808844
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,1,273.2257401841539,356.00645258732897
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,2,864.8053308984204,1080.0709660394105
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,3,1180.0055847857197,1095.137290298312
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,4,1387.3370376006642,1421.4644180880282
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,5,1415.394881398566,1744.7624581744735
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,6,1606.5770973355961,1975.8971418053868
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,7,1991.9640587171714,2077.492914079531
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,8,2058.863176327146,2409.3669812303383
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,9,2112.244398629423,2576.366910298799
27.50,25.00,14.60,143.45,220.56,CF_Low,"2,30E+11",1800,0.2,NNN,10,2468.8981680608977,2734.7342293526294
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,1,601.1909690372349,2847.645853026234
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,2,2071.715956202763,6180.053981995348
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,3,2192.398556058225,7638.978822912213
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,4,3389.0035635971526,8689.059899362583
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,5,4288.5265579665065,9017.684943513692
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,6,5057.058809043588,9908.566360671146
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,7,5782.624924140899,10177.102523949203
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,8,6396.119307246442,10555.601376242748
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,9,6766.686386795819,11202.231916032357
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,FNF,10,6969.647780885659,11637.297745231417
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,1,482.7649424540604,1170.4596587657213
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,2,564.7556448656895,1264.433723306634
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,3,1283.3898950776204,1466.9093492977863
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,4,2350.327209516884,3733.2603010419
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,5,3273.465254931806,4569.454108623104
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,6,3884.9276856291635,5724.359702830772
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,7,3957.212852906102,6903.64122798378
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,8,4969.155852594218,6920.669932372822
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,9,6264.370963222933,7388.086405157025
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNF,10,6553.626646482798,7779.075469028529
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,1,662.2496939516733,863.4612236816558
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,2,2060.8306671792297,2522.7425996797274
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,3,2711.1971489747493,2588.946669523682
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,4,3190.5847130937354,3275.0881312387696
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,5,3364.4516939000314,4209.887888712489
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,6,3863.426781126951,4555.58090856858
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,7,4585.635749198649,4789.46723220702
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,8,4856.241466236929,5716.95432666368
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,9,4920.109751583665,5948.254074731738
27.50,25.00,14.60,143.45,220.56,CNTs,1.5E+12,2100,0.3,NNN,10,5686.474260365105,6301.248088162336
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,1,67.54611677335444,321.2373403825922
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,2,231.9195402924621,697.0518134348889
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,3,247.39132940918688,861.4858779203439
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,4,378.5678080625904,970.7019131656714
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,5,484.1757455823704,1007.2488308481651
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,6,565.7384649383495,1116.8156029246243
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,7,652.526096119712,1147.4625920697536
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,8,720.9572692037553,1190.4582917674513
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,9,760.3747422074688,1254.34408548665
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,FNF,10,785.9437845838604,1310.3636399087138
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,1,54.415966598836015,132.0649438137662
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,2,63.33464694767579,141.03869980387637
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,3,144.84894221645445,164.17120653410424
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,4,262.92763714516707,421.17130396431406
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,5,365.5742239951049,511.3471803146472
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,6,438.4936649710237,645.9826443611287
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,7,442.7088700906504,771.6399570524455
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,8,561.1688451905067,780.5729719826761
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,9,706.9542004190835,833.0779499214074
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNF,10,735.2513189135834,877.9619565397476
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,1,73.63264622166463,95.9880371199082
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,2,230.3743896575108,284.65729981092215
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,3,306.0856051992369,288.87504294429715
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,4,360.1259092251911,369.5316706412621
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,5,376.4346416727862,468.733758695061
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,6,430.5984769223502,513.9288921642512
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,7,517.4640164566938,540.3213881911477
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,8,548.1707006806629,640.0292112853499
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,9,549.5176759423504,670.8176085800757
27.50,25.00,14.60,143.45,220.56,FeMnSi,"7,00E+10",7800,0.33,NNN,10,641.6174411265695,711.0094931955381
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,1,119.38844405598402,565.5041789672435
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,2,411.41493448860285,1227.27562829989
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,3,435.3808757719527,1516.998486083888
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,4,673.0105416399006,1725.5304692031293
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,5,851.6437140341786,1790.7909845222282
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,6,1004.263885476286,1967.70805582641
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,7,1148.3515609557678,2021.035727321977
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,8,1270.1832969721775,2096.2005103724528
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,9,1343.7729364388426,2224.6126414012083
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,FNF,10,1384.0783404677213,2311.010865536723
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,1,95.87062848669686,232.43755039743584
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,2,112.15288017708995,251.0995376870095
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,3,254.86397775324318,291.308473858385
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,4,466.7433833058172,741.3753008764133
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,5,650.0661873150832,907.4321484818066
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,6,771.4944044834598,1136.7808712727401
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,7,785.849267275658,1370.9703264285974
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,8,986.807540722067,1374.351998133273
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,9,1244.019847178058,1467.174625165824
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNF,10,1301.4621368328494,1544.8197962906925
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,1,131.51388523177795,171.47178957906937
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,2,409.2532623170008,500.982761172746
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,3,538.4073010622768,514.1299994078594
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,4,633.6072257379419,650.3884684485387
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,5,668.1348705134685,836.0271318948445
27.50,25.00,14.60,143.45,220.56,GFRP_High,"6,00E+10",2100,0.3,NNN,6,767.2246138879021,904.6771174994923
